transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount,hour,day,month
29561,2023-12-25 08:54:20,9,Los Angeles,USA,Mall Kiosk,Tea,Medium Green Tea,2.66,1,False,Debit Card,ca8t10t6,65+,Female,False,Sunny,17.6,Christmas Day,2.66,8,Monday,12
29562,2023-12-25 08:54:20,23,Manchester,UK,Standalone,Pastry,Scone,1.8,3,False,Cash,zzdhko41,55-64,Male,False,Rainy,3.8,Christmas Day,5.4,8,Monday,12
29563,2023-12-25 09:05:57,37,Toronto,CAN,Standalone,Coffee,Medium Mocha,4.14,1,True,Cash,gkmoagjw,35-44,Female,True,Rainy,5.7,Christmas Day,3.73,9,Monday,12
29564,2023-12-25 09:07:19,1,New York,USA,Standalone,Coffee,Medium Americano,3.0,3,False,Credit Card,27lygki0,25-34,Female,True,Sunny,6.4,Christmas Day,9.0,9,Monday,12
29565,2023-12-25 09:09:30,39,Toronto,CAN,Mall Kiosk,Tea,Large Chai Latte,4.33,3,False,Mobile Wallet,49sm9bhc,25-34,Male,False,Rainy,5.7,Christmas Day,12.99,9,Monday,12
29566,2023-12-25 09:10:25,24,Manchester,UK,Standalone,Coffee,Small Cappuccino,2.95,1,False,Credit Card,qr3qeb5a,18-24,Male,False,Rainy,3.8,Christmas Day,2.95,9,Monday,12
29567,2023-12-25 09:32:53,8,Los Angeles,USA,Airport,Coffee,Medium Latte,4.9,1,False,Cash,fx6a1shy,25-34,Male,False,Sunny,17.6,Christmas Day,4.9,9,Monday,12
29568,2023-12-25 09:40:26,5,New York,USA,Standalone,Tea,Small Earl Grey,2.5,1,False,Cash,ahibuc2q,18-24,Male,False,Sunny,6.4,Christmas Day,2.5,9,Monday,12
29569,2023-12-25 09:44:32,30,Sydney,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.15,4,False,Debit Card,tarjxikr,25-34,Male,False,Sunny,24.4,Christmas Day,28.6,9,Monday,12
29570,2023-12-25 09:45:54,3,New York,USA,Mall Kiosk,Coffee,Large Americano,3.35,2,False,Cash,6bkx2geb,18-24,Female,False,Sunny,6.4,Christmas Day,6.7,9,Monday,12
29571,2023-12-25 09:56:11,28,Sydney,AUS,Mall Kiosk,Coffee,Large Cappuccino,4.91,4,True,Credit Card,8r92ugex,55-64,Female,True,Sunny,24.4,Christmas Day,17.68,9,Monday,12
29572,2023-12-25 10:01:50,30,Sydney,AUS,Standalone,Coffee,Large Americano,3.8,2,False,Debit Card,u2n6p4rt,25-34,Male,False,Sunny,24.4,Christmas Day,7.6,10,Monday,12
29573,2023-12-25 10:06:24,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Mocha,4.24,5,False,Cash,m4cm2n2v,35-44,Female,False,Rainy,20.4,Christmas Day,21.2,10,Monday,12
29574,2023-12-25 10:07:36,43,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,1,False,Credit Card,mglkg8f3,35-44,Female,False,Rainy,2.9,Christmas Day,5.17,10,Monday,12
29575,2023-12-25 10:09:16,17,London,UK,Standalone,Tea,Small Earl Grey,2.12,1,False,Cash,g7jfwbb7,65+,Male,True,Sunny,7.8,Christmas Day,2.12,10,Monday,12
29576,2023-12-25 10:10:31,32,Melbourne,AUS,Standalone,Coffee,Large Latte,4.97,3,False,Debit Card,xmwj705p,18-24,Female,False,Rainy,20.4,Christmas Day,14.91,10,Monday,12
29577,2023-12-25 10:17:50,19,London,UK,Standalone,Coffee,Large Cappuccino,3.91,6,False,Cash,047c9v5v,18-24,Male,True,Sunny,7.8,Christmas Day,23.46,10,Monday,12
29578,2023-12-25 10:31:42,19,London,UK,Standalone,Tea,Large Matcha Latte,4.42,2,False,Credit Card,o133zyvr,65+,Male,False,Sunny,7.8,Christmas Day,8.84,10,Monday,12
29579,2023-12-25 10:46:18,20,London,UK,Standalone,Tea,Medium Chai Latte,3.57,2,False,Debit Card,olfzlzaw,65+,Male,False,Sunny,7.8,Christmas Day,7.14,10,Monday,12
29580,2023-12-25 10:47:33,30,Sydney,AUS,Standalone,Coffee,Medium Americano,3.3,2,False,Cash,k6htqv58,55-64,Female,False,Sunny,24.4,Christmas Day,6.6,10,Monday,12
29581,2023-12-25 10:50:55,4,New York,USA,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.33,2,False,Credit Card,4csoah22,18-24,Male,False,Sunny,6.4,Christmas Day,10.66,10,Monday,12
29582,2023-12-25 10:51:56,43,Vancouver,CAN,Standalone,Smoothie,Medium Berry Blast,5.17,2,True,Cash,ecpklvru,35-44,Male,False,Rainy,2.9,Christmas Day,8.79,10,Monday,12
29583,2023-12-25 11:03:23,7,Los Angeles,USA,Standalone,Tea,Medium Earl Grey,2.74,1,False,Mobile Wallet,nvbhkpok,25-34,Male,True,Sunny,17.6,Christmas Day,2.74,11,Monday,12
29584,2023-12-25 11:21:34,41,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,1,False,Cash,h7lph6a3,35-44,Male,False,Rainy,2.9,Christmas Day,2.82,11,Monday,12
29585,2023-12-25 11:24:37,27,Sydney,AUS,Standalone,Pastry,Blueberry Muffin,3.3,1,False,Credit Card,7lmm7qoe,35-44,Male,False,Sunny,24.4,Christmas Day,3.3,11,Monday,12
29586,2023-12-25 11:46:36,34,Melbourne,AUS,Mall Kiosk,Merchandise,Coffee Mug,12.57,1,False,Credit Card,xoq2oyfr,65+,Male,False,Rainy,20.4,Christmas Day,12.57,11,Monday,12
29587,2023-12-25 11:49:31,45,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,1,False,Credit Card,6e8lkq02,35-44,Male,False,Rainy,2.9,Christmas Day,5.17,11,Monday,12
29588,2023-12-25 12:16:58,27,Sydney,AUS,Standalone,Coffee,Medium Cappuccino,4.4,1,False,Cash,lvxmr26t,35-44,Unknown,False,Sunny,24.4,Christmas Day,4.4,12,Monday,12
29589,2023-12-25 12:35:01,41,Vancouver,CAN,Standalone,Tea,Large Green Tea,3.01,1,False,Mobile Wallet,kvlzott1,18-24,Male,False,Rainy,2.9,Christmas Day,3.01,12,Monday,12
29590,2023-12-25 12:46:48,20,London,UK,Standalone,Coffee,Small Cappuccino,3.06,3,False,Cash,27drew8d,35-44,Unknown,False,Sunny,7.8,Christmas Day,9.18,12,Monday,12
29591,2023-12-25 12:48:03,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Cappuccino,3.77,1,False,Debit Card,xw6pl8sr,55-64,Male,False,Rainy,20.4,Christmas Day,3.77,12,Monday,12
29592,2023-12-25 12:53:30,26,Sydney,AUS,Mall Kiosk,Pastry,Blueberry Muffin,3.2,5,False,Credit Card,g4oodcy9,35-44,Male,False,Sunny,24.4,Christmas Day,16.0,12,Monday,12
29593,2023-12-25 12:54:16,28,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,1,False,Cash,92cmu1xx,35-44,Male,True,Sunny,24.4,Christmas Day,3.2,12,Monday,12
29594,2023-12-25 12:59:16,8,Los Angeles,USA,Airport,Sandwich,Ham & Cheese Croissant,6.74,1,False,Cash,6ux4rn4v,18-24,Female,True,Sunny,17.6,Christmas Day,6.74,12,Monday,12
29595,2023-12-25 13:03:44,25,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,1,False,Credit Card,z5uzzt15,45-54,Female,False,Rainy,3.8,Christmas Day,3.77,13,Monday,12
29596,2023-12-25 13:22:00,33,Melbourne,AUS,Standalone,Coffee,Large Mocha,5.62,3,False,Credit Card,lyuop4nq,35-44,Male,False,Rainy,20.4,Christmas Day,16.86,13,Monday,12
29597,2023-12-25 13:26:49,9,Los Angeles,USA,Mall Kiosk,Tea,Medium Green Tea,2.66,2,False,Credit Card,i65wc7sw,55-64,Unknown,False,Sunny,17.6,Christmas Day,5.32,13,Monday,12
29598,2023-12-25 13:33:34,14,Chicago,USA,Standalone,Coffee,Large Latte,4.37,1,False,Cash,czfxagmu,45-54,Male,True,Sunny,-3.5,Christmas Day,4.37,13,Monday,12
29599,2023-12-25 13:39:28,3,New York,USA,Mall Kiosk,Tea,Medium Chai Latte,4.07,4,False,Credit Card,jxwluuzz,65+,Male,True,Sunny,6.4,Christmas Day,16.28,13,Monday,12
29600,2023-12-25 13:46:02,5,New York,USA,Standalone,Coffee,Large Mocha,5.2,3,True,Credit Card,d8xc05u8,45-54,Female,False,Sunny,6.4,Christmas Day,13.26,13,Monday,12
29601,2023-12-25 13:53:17,7,Los Angeles,USA,Standalone,Tea,Small Chai Latte,3.72,2,False,Mobile Wallet,5yop4u8a,25-34,Female,False,Sunny,17.6,Christmas Day,7.44,13,Monday,12
29602,2023-12-25 13:54:05,21,Manchester,UK,Standalone,Pastry,Scone,1.8,1,False,Credit Card,1zjl8b03,35-44,Male,True,Rainy,3.8,Christmas Day,1.8,13,Monday,12
29603,2023-12-25 14:06:50,14,Chicago,USA,Standalone,Coffee,Medium Americano,2.85,2,False,Credit Card,vjeifc1u,25-34,Female,False,Sunny,-3.5,Christmas Day,5.7,14,Monday,12
29604,2023-12-25 14:16:56,1,New York,USA,Standalone,Coffee,Large Americano,3.45,2,False,Credit Card,cz0p3qj1,55-64,Female,False,Sunny,6.4,Christmas Day,6.9,14,Monday,12
29605,2023-12-25 14:21:22,31,Melbourne,AUS,Standalone,Tea,Small Matcha Latte,4.37,1,False,Mobile Wallet,2xoo3ys1,18-24,Male,False,Rainy,20.4,Christmas Day,4.37,14,Monday,12
29606,2023-12-25 14:24:09,16,London,UK,Standalone,Smoothie,Medium Berry Blast,4.67,1,False,Credit Card,bw1cg7en,25-34,Female,True,Sunny,7.8,Christmas Day,4.67,14,Monday,12
29607,2023-12-25 14:31:50,13,Chicago,USA,Mall Kiosk,Smoothie,Medium Berry Blast,5.07,2,False,Credit Card,ltbqapqf,35-44,Male,False,Sunny,-3.5,Christmas Day,10.14,14,Monday,12
29608,2023-12-25 15:02:18,43,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,1,True,Debit Card,pa2cmu9w,55-64,Non-binary,True,Unknown,13.556550310167173,Christmas Day,4.65,15,Monday,12
29609,2023-12-25 15:02:35,19,London,UK,Standalone,Pastry,Scone,1.87,2,False,Credit Card,2lwf0yft,45-54,Unknown,False,Sunny,7.8,Christmas Day,3.74,15,Monday,12
29610,2023-12-25 15:19:57,36,Toronto,CAN,Airport,Coffee,Large Mocha,5.98,1,False,Mobile Wallet,rypsqqja,25-34,Male,False,Rainy,5.7,Christmas Day,5.98,15,Monday,12
29611,2023-12-25 15:21:52,4,New York,USA,Mall Kiosk,Coffee,Medium Latte,3.88,1,True,Credit Card,sps9tx7n,18-24,Male,True,Sunny,6.4,Christmas Day,3.69,15,Monday,12
29612,2023-12-25 15:26:32,21,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,3,False,Debit Card,mj06slf0,45-54,Female,False,Rainy,3.8,Christmas Day,11.31,15,Monday,12
29613,2023-12-25 15:32:42,42,Vancouver,CAN,Standalone,Coffee,Single Espresso,2.73,2,False,Cash,u1cxflxy,18-24,Male,False,Rainy,2.9,Christmas Day,5.46,15,Monday,12
29614,2023-12-25 15:58:31,27,Sydney,AUS,Standalone,Coffee,Large Americano,3.8,1,False,Debit Card,3ficpjgx,25-34,Male,False,Sunny,24.4,Christmas Day,3.8,15,Monday,12
29615,2023-12-25 16:05:57,23,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,1,False,Credit Card,c3vthu8n,65+,Female,False,Rainy,3.8,Christmas Day,3.44,16,Monday,12
29616,2023-12-25 16:17:47,18,London,UK,Mall Kiosk,Pastry,Croissant,2.06,1,False,Cash,zjauxcoj,35-44,Male,True,Unknown,13.556550310167173,Christmas Day,2.06,16,Monday,12
29617,2023-12-25 16:21:03,44,Vancouver,CAN,Mall Kiosk,Coffee,Single Espresso,2.64,1,False,Mobile Wallet,rv6yplgo,25-34,Female,True,Rainy,2.9,Christmas Day,2.64,16,Monday,12
29618,2023-12-25 16:22:54,6,Los Angeles,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.39,1,False,Credit Card,h2mi6sb6,35-44,Female,False,Sunny,17.6,Christmas Day,5.39,16,Monday,12
29619,2023-12-25 16:28:42,9,Los Angeles,USA,Mall Kiosk,Sandwich,Vegan Falafel Wrap,5.7,2,False,Cash,rs1gw1wo,35-44,Male,False,Sunny,17.6,Christmas Day,11.4,16,Monday,12
29620,2023-12-25 16:35:24,45,Vancouver,CAN,Standalone,Tea,Small Chai Latte,3.57,3,False,Mobile Wallet,320onpfq,18-24,Male,False,Rainy,2.9,Christmas Day,10.71,16,Monday,12
29621,2023-12-25 16:35:35,19,London,UK,Standalone,Merchandise,Coffee Mug,10.2,3,False,Debit Card,s9dmlfx7,55-64,Male,False,Sunny,7.8,Christmas Day,30.6,16,Monday,12
29622,2023-12-25 16:57:21,8,Los Angeles,USA,Airport,Coffee,Small Americano,3.31,1,False,Credit Card,et51e9pt,25-34,Male,False,Sunny,17.6,Christmas Day,3.31,16,Monday,12
29623,2023-12-25 16:59:48,33,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,False,Cash,zuytsly0,25-34,Male,False,Rainy,20.4,Christmas Day,4.86,16,Monday,12
29624,2023-12-25 17:20:47,11,Chicago,USA,Standalone,Pastry,Scone,2.09,1,False,Credit Card,maru46y7,55-64,Non-binary,True,Sunny,-3.5,Christmas Day,2.09,17,Monday,12
29625,2023-12-25 17:31:31,14,Chicago,USA,Standalone,Pastry,Blueberry Muffin,2.85,2,True,Cash,v11fgvxf,18-24,Female,False,Sunny,-3.5,Christmas Day,5.42,17,Monday,12
29626,2023-12-25 18:03:53,15,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,False,Cash,4clc3ja8,18-24,Prefer not to say,False,Sunny,-3.5,Christmas Day,5.22,18,Monday,12
29627,2023-12-25 18:58:57,2,New York,USA,Airport,Pastry,Croissant,3.12,2,False,Credit Card,arw6d711,25-34,Male,False,Sunny,6.4,Christmas Day,6.24,18,Monday,12
29628,2023-12-25 19:56:06,16,London,UK,Standalone,Coffee,Medium Americano,2.55,1,False,Cash,2nqxlpfi,65+,Female,False,Sunny,7.8,Christmas Day,2.55,19,Monday,12
29629,2023-12-25 21:31:21,34,Melbourne,AUS,Mall Kiosk,Coffee,Large Latte,4.82,1,False,Cash,6gf6irju,65+,Female,True,Rainy,20.4,Christmas Day,4.82,21,Monday,12
29630,2023-12-25 22:42:47,37,Toronto,CAN,Standalone,Coffee,Large Americano,3.17,1,False,Credit Card,x3t27xke,45-54,Female,True,Rainy,5.7,Christmas Day,3.17,22,Monday,12
29631,2023-12-25 23:07:14,40,Toronto,CAN,Standalone,Tea,Medium Chai Latte,3.86,1,False,Cash,pd9csvur,35-44,Female,True,Rainy,5.7,Christmas Day,3.86,23,Monday,12
29632,2023-12-25 23:31:47,27,Sydney,AUS,Standalone,Coffee,Double Espresso,3.19,2,False,Cash,0mmzeok7,18-24,Female,False,Sunny,24.4,Christmas Day,6.38,23,Monday,12
29633,2023-12-26 00:09:55,37,Toronto,CAN,Standalone,Tea,Small Chai Latte,3.5,1,True,Credit Card,wuexgskh,55-64,Male,True,Rainy,0.2,No Holiday,3.33,0,Tuesday,12
29634,2023-12-26 00:34:05,33,Melbourne,AUS,Standalone,Coffee,Medium Latte,4.32,2,False,Credit Card,48ck01qh,25-34,Female,False,Sunny,20.4,Boxing Day,8.64,0,Tuesday,12
29635,2023-12-26 00:37:50,5,New York,USA,Standalone,Coffee,Large Latte,4.6,2,False,Mobile Wallet,k8do2fj2,25-34,Female,False,Cloudy,4.0,No Holiday,9.2,0,Tuesday,12
29636,2023-12-26 03:27:23,5,New York,USA,Standalone,Coffee,Large Mocha,5.2,1,False,Credit Card,86mb45y7,45-54,Female,False,Cloudy,4.0,No Holiday,5.2,3,Tuesday,12
29637,2023-12-26 03:28:11,3,New York,USA,Mall Kiosk,Tea,Large Chai Latte,4.7,2,False,Credit Card,6hi8n2h1,25-34,Male,False,Cloudy,4.0,No Holiday,9.4,3,Tuesday,12
29638,2023-12-26 03:29:25,19,London,UK,Standalone,Tea,Medium Green Tea,2.38,1,False,Cash,o1nx597k,25-34,Male,False,Sunny,3.9,Boxing Day,2.38,3,Tuesday,12
29639,2023-12-26 03:47:34,23,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,2,False,Debit Card,ehz54b8f,Unknown,Male,False,Rainy,6.0,Boxing Day,9.02,3,Tuesday,12
29640,2023-12-26 06:16:07,39,Toronto,CAN,Mall Kiosk,Coffee,Small Mocha,3.61,1,True,Mobile Wallet,y9lpk4p4,25-34,Male,True,Rainy,0.2,No Holiday,3.43,6,Tuesday,12
29641,2023-12-26 06:30:51,13,Chicago,USA,Mall Kiosk,Coffee,Double Espresso,2.67,1,True,Credit Card,c12d5qii,18-24,Male,True,Cloudy,0.7,No Holiday,2.54,6,Tuesday,12
29642,2023-12-26 07:06:43,43,Vancouver,CAN,Standalone,Tea,Large Chai Latte,4.56,2,False,Credit Card,33vqz559,55-64,Female,True,Rainy,6.3,No Holiday,9.12,7,Tuesday,12
29643,2023-12-26 07:17:51,23,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,3,True,Cash,evw85ir1,55-64,Female,True,Rainy,6.0,Boxing Day,12.18,7,Tuesday,12
29644,2023-12-26 07:23:10,7,Los Angeles,USA,Standalone,Coffee,Small Cappuccino,3.53,1,False,Debit Card,2bxcoudo,Unknown,Female,False,Sunny,15.2,No Holiday,3.53,7,Tuesday,12
29645,2023-12-26 07:23:23,27,Sydney,AUS,Standalone,Coffee,Small Mocha,4.46,2,True,Cash,9beuwdm0,35-44,Male,True,Rainy,17.0,Boxing Day,8.03,7,Tuesday,12
29646,2023-12-26 07:29:40,12,Chicago,USA,Airport,Coffee,Medium Americano,3.56,2,False,Cash,vtkszemr,25-34,Female,False,Cloudy,0.7,No Holiday,7.12,7,Tuesday,12
29647,2023-12-26 07:33:43,37,Toronto,CAN,Standalone,Coffee,Small Cappuccino,3.31,1,False,Credit Card,iqr1bhf1,35-44,Female,True,Rainy,0.2,No Holiday,3.31,7,Tuesday,12
29648,2023-12-26 07:38:47,18,London,UK,Mall Kiosk,Tea,Large Green Tea,2.64,1,False,Cash,rkqjb40j,65+,Male,False,Unknown,13.556550310167173,Boxing Day,2.64,7,Tuesday,12
29649,2023-12-26 07:40:27,5,New York,USA,Standalone,Coffee,Double Espresso,2.9,1,True,Debit Card,r6bd2chc,25-34,Female,True,Cloudy,4.0,No Holiday,2.61,7,Tuesday,12
29650,2023-12-26 07:44:53,22,Manchester,UK,Standalone,Tea,Large Matcha Latte,4.26,2,False,Cash,lf8n16d2,45-54,Male,False,Rainy,6.0,Boxing Day,8.52,7,Tuesday,12
29651,2023-12-26 07:48:14,24,Manchester,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.33,1,False,Mobile Wallet,9q4fnnwa,18-24,Non-binary,False,Unknown,13.556550310167173,Boxing Day,5.33,7,Tuesday,12
29652,2023-12-26 07:58:30,19,London,UK,Standalone,Coffee,Medium Mocha,3.82,2,False,Credit Card,4kpluy3k,45-54,Male,False,Sunny,3.9,Boxing Day,7.64,7,Tuesday,12
29653,2023-12-26 08:00:02,30,Sydney,AUS,Standalone,Coffee,Small Latte,3.96,3,False,Cash,osuu2yj2,55-64,Male,True,Rainy,17.0,Boxing Day,11.88,8,Tuesday,12
29654,2023-12-26 08:00:05,13,Chicago,USA,Mall Kiosk,Coffee,Small Americano,2.49,1,False,Cash,3bqazgq1,18-24,Male,False,Cloudy,0.7,No Holiday,2.49,8,Tuesday,12
29655,2023-12-26 08:00:40,2,New York,USA,Airport,Coffee,Medium Cappuccino,5.0,2,False,Cash,vx7ptxf1,25-34,Non-binary,False,Cloudy,4.0,No Holiday,10.0,8,Tuesday,12
29656,2023-12-26 08:05:38,14,Chicago,USA,Standalone,Tea,Small Green Tea,2.38,4,False,Credit Card,26zm6s9i,35-44,Female,False,Cloudy,0.7,No Holiday,9.52,8,Tuesday,12
29657,2023-12-26 08:16:11,35,Melbourne,AUS,Mall Kiosk,Coffee,Medium Americano,3.14,1,False,Credit Card,wqz8gcgx,25-34,Male,False,Sunny,20.4,Boxing Day,3.14,8,Tuesday,12
29658,2023-12-26 08:18:44,32,Melbourne,AUS,Standalone,Pastry,Scone,2.38,1,False,Credit Card,zdtsh4uc,18-24,Female,False,Sunny,20.4,Boxing Day,2.38,8,Tuesday,12
29659,2023-12-26 08:27:31,32,Melbourne,AUS,Standalone,Pastry,Blueberry Muffin,3.24,4,False,Credit Card,r69xdtvm,Unknown,Female,False,Sunny,20.4,Boxing Day,12.96,8,Tuesday,12
29660,2023-12-26 08:31:27,2,New York,USA,Airport,Pastry,Scone,2.75,3,False,Debit Card,qqlblu6f,65+,Male,False,Cloudy,4.0,No Holiday,8.25,8,Tuesday,12
29661,2023-12-26 08:36:06,40,Toronto,CAN,Standalone,Tea,Medium Green Tea,2.58,1,False,Cash,buw6n55r,18-24,Male,True,Rainy,0.2,No Holiday,2.58,8,Tuesday,12
29662,2023-12-26 08:42:32,43,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,False,Credit Card,dy8jek2t,65+,Male,False,Rainy,6.3,No Holiday,4.89,8,Tuesday,12
29663,2023-12-26 09:04:57,38,Toronto,CAN,Standalone,Tea,Small Matcha Latte,3.73,2,True,Cash,b89hbg24,55-64,Male,True,Rainy,0.2,No Holiday,6.71,9,Tuesday,12
29664,2023-12-26 09:07:18,22,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,2,False,Debit Card,yjd0pxil,18-24,Female,False,Rainy,6.0,Boxing Day,6.88,9,Tuesday,12
29665,2023-12-26 09:08:44,14,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,False,Credit Card,0m1f7cx5,65+,Female,False,Cloudy,0.7,No Holiday,5.22,9,Tuesday,12
29666,2023-12-26 09:32:18,16,London,UK,Standalone,Coffee,Small Cappuccino,3.06,1,False,Mobile Wallet,heghw49a,25-34,Female,False,Sunny,3.9,Boxing Day,3.06,9,Tuesday,12
29667,2023-12-26 09:37:51,24,Manchester,UK,Standalone,Tea,Large Earl Grey,2.62,1,False,Credit Card,r3kjxog8,45-54,Female,False,Rainy,6.0,Boxing Day,2.62,9,Tuesday,12
29668,2023-12-26 09:46:10,7,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,4,False,Credit Card,alfpmr6p,35-44,Female,False,Sunny,15.2,No Holiday,11.36,9,Tuesday,12
29669,2023-12-26 09:55:07,42,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,2,True,Credit Card,uuqtm09s,25-34,Female,True,Rainy,6.3,No Holiday,5.08,9,Tuesday,12
29670,2023-12-26 09:58:59,2,New York,USA,Airport,Pastry,Scone,2.75,1,False,Credit Card,5qxe3cym,65+,Male,False,Cloudy,4.0,No Holiday,2.75,9,Tuesday,12
29671,2023-12-26 10:10:43,1,New York,USA,Standalone,Tea,Small Matcha Latte,4.05,1,False,Credit Card,7zuzkxxw,55-64,Female,False,Cloudy,4.0,No Holiday,4.05,10,Tuesday,12
29672,2023-12-26 10:25:37,12,Chicago,USA,Airport,Pastry,Scone,2.61,5,False,Credit Card,jm9gkutc,25-34,Male,False,Cloudy,0.7,No Holiday,13.05,10,Tuesday,12
29673,2023-12-26 10:26:47,19,London,UK,Standalone,Coffee,Large Mocha,4.42,2,False,Credit Card,uxk9wx64,45-54,Male,True,Sunny,3.9,Boxing Day,8.84,10,Tuesday,12
29674,2023-12-26 10:27:34,42,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,2,False,Debit Card,gs01ch7x,45-54,Male,False,Rainy,6.3,No Holiday,6.76,10,Tuesday,12
29675,2023-12-26 10:28:41,37,Toronto,CAN,Standalone,Coffee,Large Mocha,4.78,1,False,Credit Card,vq77po5s,55-64,Male,False,Rainy,0.2,No Holiday,4.78,10,Tuesday,12
29676,2023-12-26 10:34:14,36,Toronto,CAN,Airport,Coffee,Large Mocha,5.98,1,False,Mobile Wallet,e5cw6i4x,18-24,Female,False,Rainy,0.2,No Holiday,5.98,10,Tuesday,12
29677,2023-12-26 10:49:02,30,Sydney,AUS,Standalone,Tea,Medium Matcha Latte,4.95,1,False,Cash,h6ueiefl,18-24,Male,False,Rainy,17.0,Boxing Day,4.95,10,Tuesday,12
29678,2023-12-26 11:09:07,21,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,1,False,Cash,do1p633r,35-44,Male,False,Rainy,6.0,Boxing Day,3.77,11,Tuesday,12
29679,2023-12-26 11:24:42,37,Toronto,CAN,Standalone,Coffee,Small Cappuccino,3.31,1,True,Mobile Wallet,039ra0cu,18-24,Male,False,Rainy,0.2,No Holiday,2.98,11,Tuesday,12
29680,2023-12-26 11:41:50,44,Vancouver,CAN,Mall Kiosk,Coffee,Double Espresso,2.64,1,False,Credit Card,buzs38sj,45-54,Female,False,Rainy,6.3,No Holiday,2.64,11,Tuesday,12
29681,2023-12-26 11:50:05,40,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,False,Mobile Wallet,4r3aset5,35-44,Male,False,Rainy,0.2,No Holiday,2.76,11,Tuesday,12
29682,2023-12-26 11:53:29,19,London,UK,Standalone,Pastry,Blueberry Muffin,2.55,1,False,Debit Card,8knoh81g,45-54,Unknown,False,Sunny,3.9,Boxing Day,2.55,11,Tuesday,12
29683,2023-12-26 11:55:29,42,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,1,True,Debit Card,adl54i9h,45-54,Prefer not to say,False,Rainy,6.3,No Holiday,2.26,11,Tuesday,12
29684,2023-12-26 12:07:45,43,Vancouver,CAN,Standalone,Tea,Small Matcha Latte,3.81,2,True,Mobile Wallet,0lol4bgm,18-24,Female,False,Rainy,6.3,No Holiday,7.24,12,Tuesday,12
29685,2023-12-26 12:30:35,8,Los Angeles,USA,Airport,Coffee,Medium Mocha,5.51,3,False,Cash,cuz3xv3d,65+,Female,True,Sunny,15.2,No Holiday,16.53,12,Tuesday,12
29686,2023-12-26 12:50:44,42,Vancouver,CAN,Standalone,Tea,Medium Green Tea,2.63,1,False,Mobile Wallet,38c0zxip,35-44,Male,False,Rainy,6.3,No Holiday,2.63,12,Tuesday,12
29687,2023-12-26 13:00:57,17,London,UK,Standalone,Coffee,Double Espresso,2.46,1,False,Mobile Wallet,gb80ri9j,18-24,Prefer not to say,False,Sunny,3.9,Boxing Day,2.46,13,Tuesday,12
29688,2023-12-26 13:01:50,14,Chicago,USA,Standalone,Coffee,Medium Americano,2.85,1,False,Debit Card,fky1ctim,35-44,Male,False,Cloudy,0.7,No Holiday,2.85,13,Tuesday,12
29689,2023-12-26 13:03:57,29,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,3,True,Credit Card,tl64736h,55-64,Male,True,Rainy,17.0,Boxing Day,11.66,13,Tuesday,12
29690,2023-12-26 13:58:17,24,Manchester,UK,Standalone,Tea,Medium Green Tea,2.3,2,False,Credit Card,v3gnw6pp,18-24,Female,False,Rainy,6.0,Boxing Day,4.6,13,Tuesday,12
29691,2023-12-26 14:06:33,22,Manchester,UK,Standalone,Tea,Small Green Tea,2.05,1,False,Credit Card,4ay0d6rb,65+,Male,True,Rainy,6.0,Boxing Day,2.05,14,Tuesday,12
29692,2023-12-26 14:12:27,28,Sydney,AUS,Mall Kiosk,Tea,Medium Green Tea,2.99,1,False,Credit Card,sxw9iozm,45-54,Female,False,Rainy,17.0,Boxing Day,2.99,14,Tuesday,12
